latitude,longitude,cmip5_prAdjust_2021_mm_year,cmip5_prAdjust_2022_mm_year,cmip5_prAdjust_2023_mm_year,cmip5_prAdjust_2024_mm_year,cmip5_prAdjust_2025_mm_year,cmip5_prAdjust_2026_mm_year,cmip5_prAdjust_2027_mm_year,cmip5_prAdjust_2028_mm_year,cmip5_prAdjust_2029_mm_year,cmip5_prAdjust_2030_mm_year,cmip5_prAdjust_2031_mm_year,cmip5_prAdjust_2032_mm_year,cmip5_prAdjust_2033_mm_year,cmip5_prAdjust_2034_mm_year,cmip5_prAdjust_2035_mm_year,cmip5_prAdjust_2036_mm_year,cmip5_prAdjust_2037_mm_year,cmip5_prAdjust_2038_mm_year,cmip5_prAdjust_2039_mm_year,cmip5_prAdjust_2040_mm_year,cmip5_prAdjust_2041_mm_year,cmip5_prAdjust_2042_mm_year,cmip5_prAdjust_2043_mm_year,cmip5_prAdjust_2044_mm_year,cmip5_prAdjust_2045_mm_year,cmip5_prAdjust_2046_mm_year,cmip5_prAdjust_2047_mm_year,cmip5_prAdjust_2048_mm_year,cmip5_prAdjust_2049_mm_year,cmip5_prAdjust_2050_mm_year
27.25,29.25,22.03,10.08,0.00,7.40,10.81,0.68,23.35,0.29,0.75,11.41,0.52,1.60,7.90,0.86,15.71,4.22,5.73,14.26,1.04,2.51,17.92,2.88,20.59,2.14,4.43,39.71,37.29,12.19,3.31,12.02
27.25,31.25,20.63,11.72,0.00,11.56,6.33,2.84,17.78,0.53,0.20,20.08,0.75,0.26,8.62,2.79,14.19,9.49,0.67,4.65,0.31,1.04,12.84,0.00,21.87,6.23,6.71,27.07,23.88,20.03,4.03,12.29
27.25,33.25,22.65,15.09,2.71,7.74,3.51,19.78,32.18,5.75,8.57,20.55,4.32,4.30,13.36,5.65,14.37,10.01,0.48,12.94,6.19,3.43,31.42,0.30,20.90,10.35,38.00,25.73,11.59,15.72,6.60,32.26
27.25,37.25,43.10,161.57,43.15,44.33,35.09,11.47,90.80,92.13,7.11,6.63,54.83,28.35,16.84,26.32,67.93,21.73,12.96,51.19,168.47,26.07,25.34,14.13,210.44,14.97,99.56,38.17,77.83,157.06,221.64,80.17
27.25,39.25,62.60,57.43,115.44,83.95,44.97,57.13,115.88,178.41,4.63,1.82,94.91,31.49,94.86,21.77,126.49,37.99,13.10,136.89,202.38,76.09,12.72,155.51,87.15,64.27,82.29,96.41,84.18,216.67,236.67,187.49
27.25,41.25,303.16,69.43,108.54,199.32,76.88,28.34,178.78,180.91,29.96,7.65,68.73,73.76,97.64,49.84,94.27,93.11,9.44,222.05,95.51,152.76,31.85,496.52,139.70,90.13,153.29,74.69,75.36,392.52,103.95,270.71
27.25,43.25,333.85,191.04,114.63,448.39,225.79,47.99,187.22,352.06,117.78,42.75,22.84,79.56,132.53,57.98,240.01,116.43,83.92,337.38,221.76,155.20,78.51,559.54,154.28,191.25,278.70,131.06,93.43,346.00,162.91,365.60
27.25,45.25,434.85,157.02,100.11,408.31,285.83,53.32,237.60,377.16,59.09,24.52,10.69,66.17,133.61,50.36,479.96,302.69,175.38,357.79,307.99,142.58,176.83,373.23,146.80,280.31,381.28,200.81,49.92,198.00,467.01,389.96
27.25,47.25,340.62,140.49,43.12,115.62,135.26,22.76,113.01,297.46,7.50,0.00,12.72,76.73,65.81,50.92,334.01,182.03,130.70,199.51,205.99,98.38,127.90,160.60,142.44,268.54,176.15,165.12,35.40,61.07,273.19,302.86
27.25,49.25,234.98,241.34,52.56,136.31,58.84,6.61,95.82,198.02,20.61,4.89,32.03,132.67,77.56,66.46,162.87,83.19,87.96,178.25,140.82,77.23,77.10,80.83,118.58,168.39,123.48,132.33,76.75,65.79,194.32,193.07
27.25,55.25,357.36,137.76,194.44,226.64,114.80,72.56,155.04,392.80,134.76,61.82,279.60,383.00,146.42,253.26,73.17,34.51,84.21,178.55,117.97,116.54,52.61,108.35,328.43,207.54,164.46,206.95,74.93,228.11,31.76,260.73
27.25,57.25,924.78,252.71,619.34,549.02,327.68,208.84,663.96,977.56,360.12,369.70,1257.74,1181.45,335.88,544.49,211.29,81.06,178.91,476.58,360.65,312.72,134.30,206.02,1118.39,520.25,349.31,533.37,204.74,675.23,55.10,892.90
27.25,59.25,202.66,57.74,120.09,88.27,82.42,36.09,207.49,216.17,111.48,81.71,296.60,237.44,70.50,109.24,49.36,14.38,29.07,83.69,85.50,47.07,46.66,33.22,271.02,96.74,37.00,123.52,31.49,152.21,6.85,201.31
27.25,61.25,256.18,125.35,252.27,112.76,129.69,65.34,173.88,245.49,372.60,126.64,616.37,449.43,97.43,246.11,81.33,2.99,48.10,174.52,165.30,124.17,78.53,35.43,734.15,150.88,116.86,273.53,44.99,284.85,19.80,353.44
27.25,63.25,122.55,115.26,311.12,43.89,165.49,146.41,124.87,136.70,527.78,83.56,862.02,513.33,69.70,435.44,109.55,5.82,134.70,174.02,147.11,180.76,184.75,40.18,1243.94,161.12,99.63,308.84,37.72,401.91,3.59,213.20
27.25,65.25,75.46,45.03,125.74,4.89,115.86,158.38,58.12,43.06,303.30,43.26,342.63,183.39,69.18,216.49,121.53,2.77,176.83,100.16,59.36,100.35,153.33,84.97,353.71,90.69,47.48,236.85,15.33,131.96,13.00,54.64
27.25,67.25,55.23,104.54,55.03,2.39,63.67,133.94,25.98,12.90,327.17,185.27,52.97,104.23,185.19,201.18,163.66,7.81,324.22,58.46,49.78,33.91,184.89,107.69,81.89,106.99,55.73,195.90,15.46,37.12,71.20,38.58
27.25,69.25,19.18,578.86,265.70,22.02,60.42,166.06,63.16,1.31,607.53,202.05,63.86,343.28,660.56,884.06,226.02,28.44,543.54,106.53,180.79,60.24,222.18,229.46,162.25,298.44,19.00,543.84,67.46,36.47,104.01,295.67
27.25,71.25,37.82,1069.55,480.21,55.03,51.14,416.34,116.94,5.46,581.72,375.75,74.02,426.41,1173.17,1159.73,497.08,72.12,624.50,107.99,381.59,85.31,228.86,611.24,205.86,470.46,1.07,490.09,102.27,32.33,148.46,556.40
27.25,73.25,142.96,325.88,280.30,56.84,53.17,649.68,78.31,49.46,279.58,306.53,148.01,320.56,519.62,523.83,138.26,165.13,235.63,121.20,140.15,107.71,99.28,266.75,204.79,237.67,10.09,183.64,145.21,67.67,36.20,170.79
27.25,75.25,410.11,308.89,745.56,239.37,166.20,1070.46,358.48,205.40,693.84,488.41,281.49,335.23,715.21,667.49,358.88,395.69,234.19,308.79,213.38,271.02,138.09,269.43,299.62,385.61,7.20,230.46,264.54,116.40,63.48,224.82
27.25,77.25,435.20,340.40,965.79,272.82,279.83,992.61,527.51,354.88,884.19,628.74,467.01,539.99,846.12,607.05,567.52,725.43,224.79,503.70,329.02,497.80,311.87,369.12,388.71,467.20,114.43,360.10,482.21,236.64,167.81,378.31
27.25,79.25,256.84,456.91,820.80,231.75,452.62,972.38,645.47,550.15,907.33,1033.64,843.15,564.98,710.11,825.68,908.62,872.24,252.59,570.39,634.44,612.86,471.36,663.17,574.45,756.48,416.38,506.83,763.45,440.55,358.22,625.46
27.25,81.25,1243.66,2056.92,1353.60,1187.06,1174.83,2021.55,1439.16,1482.42,1523.61,3047.86,2539.34,1249.24,1302.38,1252.50,3216.65,1588.61,1046.18,1476.70,3049.39,1284.55,1300.40,1682.59,1194.81,2043.67,1717.28,1588.42,1609.28,1431.94,1002.33,2346.53
27.25,83.25,1652.29,2639.46,1488.85,2600.75,1864.29,2929.44,2723.01,2422.10,2401.49,3298.72,4067.03,1877.51,2660.04,1517.50,4285.30,1990.60,2530.05,1976.76,3567.01,2185.66,2126.60,2848.87,1594.80,3116.85,3002.86,3518.98,3051.10,3538.54,1962.40,3288.70
27.25,85.25,3563.18,5329.07,2557.90,6782.68,3766.83,6219.03,5932.30,6177.33,6334.06,6782.89,7062.75,3230.05,4862.67,2533.25,7098.27,3007.39,5937.57,4468.19,5494.57,4649.30,4463.51,5649.21,3991.17,5552.44,6418.81,7498.13,6127.26,6917.60,3520.12,6147.47
27.25,87.25,3617.50,4719.12,2651.36,6522.64,4962.75,4453.27,5682.57,6453.92,6486.59,6031.30,5899.04,3580.86,3399.21,1949.82,4470.91,2833.76,5294.60,3900.78,3644.47,5369.50,3709.23,4932.12,3976.88,4212.22,5982.92,6499.46,5073.27,5633.56,2825.58,6004.19
27.25,89.25,4692.98,6106.63,4584.05,8814.34,6100.61,5446.03,7505.70,7984.86,8391.83,7143.86,6903.79,5095.28,4093.05,2768.05,5287.75,4538.38,7345.94,5414.35,5191.41,6695.27,5088.13,6490.40,6442.60,4900.71,7722.60,6249.44,5875.06,6837.48,3443.60,7845.13
27.25,91.25,1822.06,2660.59,2315.09,4085.29,3078.99,2632.91,2734.39,3939.51,3478.35,2615.22,2581.12,3041.61,1634.15,1579.17,2210.05,2308.91,3503.65,2354.93,3008.74,3132.42,3453.18,3285.50,2290.36,1837.50,3249.75,2609.39,2218.48,2984.88,1869.97,3397.42
27.25,93.25,3469.55,4947.14,4254.73,7419.48,5832.84,5475.47,4770.20,6591.41,5944.85,4072.78,4653.04,5469.40,3303.94,3072.25,4857.15,4652.84,5754.46,4662.87,5381.34,6564.65,7275.62,6341.29,4695.13,3926.57,6383.28,6040.60,3481.94,6331.64,3671.63,6456.25
27.25,95.25,6390.61,8668.75,6835.20,12008.82,8178.91,11846.33,8270.62,11345.71,10702.39,6788.33,8101.45,9862.46,6687.44,5990.11,8484.74,9789.02,8565.81,8501.46,10054.52,10906.50,12165.61,10174.97,6874.45,7850.88,10472.19,9561.76,7564.60,11442.78,6579.19,12683.09
27.25,97.25,7711.84,10823.69,8374.89,13030.09,10954.28,14018.62,11800.23,12693.93,13754.27,8468.13,11318.90,11191.07,9782.51,8819.73,11162.19,11469.56,12334.79,11305.07,10864.62,13707.04,13308.26,11526.71,10379.26,8645.74,14020.37,12752.75,11949.45,15827.54,8172.89,14266.27
27.25,99.25,1646.19,1903.61,1471.20,2112.13,1790.16,2803.16,2283.99,2479.40,2524.98,1830.91,2080.15,2016.66,2035.82,1596.04,2137.43,2088.70,2527.22,2120.19,2045.25,2146.57,2355.55,1866.29,2000.82,1964.69,2445.08,2176.27,2363.04,2367.18,1847.81,2268.07
27.25,101.25,996.97,1088.84,784.96,982.09,1019.50,1176.09,1321.32,1199.90,1215.57,1100.34,1119.15,1039.01,1176.63,826.93,1070.96,1123.86,1212.68,1082.56,938.25,1269.10,1159.75,1047.91,1069.50,1037.02,1282.27,1281.54,1226.56,1214.90,1047.98,1024.88
27.25,103.25,867.95,892.50,661.38,733.53,859.59,979.99,864.38,871.95,892.66,871.14,795.72,857.84,980.23,646.23,857.77,757.65,838.53,659.29,730.42,1010.71,906.90,887.14,822.29,689.53,968.21,1158.19,1093.69,1038.78,775.08,682.45
27.25,105.25,1000.05,1038.57,837.76,734.70,974.10,1031.81,845.55,1008.68,982.52,939.07,855.95,1111.91,1038.79,731.04,1033.70,744.74,789.37,629.39,806.34,1259.32,1020.61,1171.57,1005.22,664.28,902.60,1256.56,1157.21,1208.83,886.47,562.13
27.25,107.25,1178.97,1163.72,1258.81,905.79,1279.97,1119.34,1032.53,1374.41,1182.57,1049.16,1059.39,1436.35,1098.22,924.60,1212.63,848.49,958.50,760.88,989.29,1613.29,1189.42,1495.65,1192.83,778.87,1003.38,1471.09,1063.39,1451.95,1253.00,634.45
27.25,109.25,1177.26,1079.41,1526.62,1028.93,1612.77,1080.47,1075.07,1757.86,1130.55,978.04,1120.25,1540.52,1064.78,967.69,1188.66,873.06,1140.07,933.12,1151.21,1617.93,1183.46,1505.45,1494.32,939.89,1159.40,1681.02,846.36,1469.34,1543.03,810.06
27.25,111.25,1265.39,1147.34,1891.39,1200.62,2162.96,1185.57,1141.69,2099.64,1114.72,1101.67,1234.27,1521.87,1147.61,1107.74,1171.24,938.73,1335.23,1155.19,1310.58,1647.32,1106.75,1617.83,1579.20,1225.41,1693.38,1974.93,798.94,1413.97,2034.48,1131.34
27.25,113.25,1358.08,1534.10,2056.83,1495.80,2684.33,1545.98,1333.53,2725.90,1157.33,1342.07,1348.22,1836.66,1321.05,1381.84,1299.45,1060.10,1447.79,1829.07,1406.29,1952.41,1226.45,1885.17,1955.88,1418.19,2150.57,2244.02,1014.07,1518.15,2124.01,1562.93
27.25,115.25,1223.79,1400.87,1833.76,1430.82,2429.24,1785.66,1280.24,2640.68,1129.35,1282.71,1223.62,1656.67,1337.29,1503.59,1273.45,1000.90,1293.43,1838.51,1329.26,1520.89,1144.91,1898.15,1917.63,1413.76,2042.78,2091.17,1069.19,1448.96,1746.89,1556.46
27.25,117.25,1431.87,1774.83,2060.39,1794.46,2864.34,2309.79,1522.01,3103.53,1498.35,1688.46,1448.99,1976.77,1708.14,1939.11,1619.57,1358.37,1694.13,2139.10,1529.35,1788.61,1332.29,2114.73,2324.28,1738.20,2392.18,2382.21,1489.20,1729.86,1980.53,1912.70
27.25,119.25,1309.68,1944.24,1950.00,1916.12,3025.20,2321.95,1404.01,3020.99,1558.80,1734.39,1315.59,1943.33,1851.07,1927.17,1822.75,1440.04,1761.97,2021.34,1365.15,1784.66,1136.97,1977.17,2222.08,1587.55,2179.56,2335.51,1638.14,1602.15,1871.29,1741.29
29.25,-110.75,291.62,214.96,180.03,175.58,318.26,314.72,168.21,132.64,223.57,331.08,109.33,162.99,178.74,245.63,336.75,227.13,250.91,131.15,286.41,261.38,330.01,194.91,249.04,321.47,506.25,384.54,356.99,280.58,94.16,167.08
29.25,-108.75,799.57,553.60,240.32,374.26,493.59,630.55,526.91,409.31,639.85,621.80,310.40,468.28,491.10,594.03,584.88,462.55,476.11,222.73,599.27,630.48,555.48,316.96,591.64,743.54,964.37,597.47,606.31,853.63,362.49,367.22
29.25,-106.75,378.83,313.15,286.77,429.27,370.96,556.38,361.66,445.24,456.68,241.49,365.34,265.72,539.16,394.43,520.48,522.57,376.11,225.20,357.14,393.38,457.50,239.22,521.64,539.30,685.45,324.36,435.10,648.57,195.16,229.18
29.25,-104.75,336.63,480.24,608.51,743.61,671.31,557.57,425.07,692.78,893.11,217.49,693.10,351.24,1223.39,596.32,601.48,917.04,340.74,277.89,446.85,405.39,502.10,478.76,805.89,491.82,1188.59,378.46,623.89,708.85,342.19,346.58
29.25,-102.75,372.06,680.98,1009.38,1062.55,874.91,641.76,858.73,888.45,1260.88,306.26,940.80,442.07,1778.22,608.19,720.64,933.81,629.57,398.76,894.83,565.13,599.34,967.93,1094.55,480.62,1773.46,582.46,704.08,776.12,564.57,608.33
29.25,-100.75,898.29,997.33,1863.09,2054.69,1128.13,807.70,1392.21,1488.64,1577.55,633.71,1053.95,540.02,2101.29,684.79,743.07,919.41,869.20,955.79,1450.58,658.06,631.27,1401.43,1318.95,509.94,2719.92,1075.88,909.97,1554.76,1379.42,1264.50
29.25,-98.75,1135.64,1043.44,2005.68,3139.89,1320.85,1211.61,1697.24,2369.48,1455.30,623.56,1077.96,880.17,2053.61,680.22,671.17,1345.92,1321.92,1419.50,1212.63,799.69,1018.53,1149.48,1560.10,596.35,3288.85,1553.77,1042.57,1538.04,1695.99,861.55
29.25,-96.75,724.51,743.21,1228.99,2219.58,1045.47,673.47,1186.92,1767.44,911.82,476.86,743.34,785.07,1130.15,716.91,462.97,1170.61,1055.30,1075.52,862.71,662.99,829.29,774.94,1218.58,514.78,1996.31,1225.65,950.03,1277.35,1111.37,679.49
29.25,-80.75,1013.72,1185.28,1028.11,1582.38,1201.19,1016.46,1784.96,1806.29,964.65,1230.65,1222.89,1455.05,1457.66,1357.46,1309.56,903.39,1357.88,1341.96,1032.68,1298.29,1013.70,1231.82,1386.21,1231.37,1430.38,1177.35,1099.89,1269.26,1602.71,1798.78
29.25,-8.75,339.22,760.37,402.23,407.88,302.17,404.50,566.09,295.03,189.47,352.69,253.78,246.07,102.87,141.99,418.32,405.39,147.58,124.01,157.14,132.06,418.66,211.42,128.32,76.66,195.17,255.99,169.63,302.03,178.75,124.13
29.25,-6.75,699.29,1600.55,567.57,614.95,1342.76,893.07,1064.13,243.87,139.07,260.90,311.52,501.87,359.61,124.29,782.32,739.73,110.13,360.01,297.59,327.33,503.77,362.59,311.65,109.68,428.48,801.53,174.28,578.53,273.01,856.75
29.25,-4.75,524.44,1021.69,496.04,282.37,1122.89,796.15,489.26,206.36,19.19,127.62,550.46,470.00,425.29,90.10,652.59,688.33,92.40,370.10,211.50,442.23,294.93,283.07,762.52,204.63,666.98,792.09,120.65,384.10,189.71,1076.83
29.25,-2.75,142.12,150.92,246.93,66.58,345.27,231.66,137.77,178.99,4.87,56.01,231.25,190.54,241.91,10.76,179.10,267.35,24.33,176.14,87.60,202.77,80.51,87.51,377.67,94.00,234.57,225.94,23.61,77.95,118.17,279.45
29.25,-0.75,47.42,46.20,127.01,50.12,29.03,77.94,62.08,31.91,3.67,38.72,53.98,86.83,175.43,6.62,113.04,146.15,22.60,130.61,55.11,3.99,40.16,51.17,201.52,29.27,62.04,38.94,6.61,45.03,68.58,69.03
29.25,1.25,36.86,46.92,167.24,76.54,49.18,36.34,80.45,58.34,8.70,22.30,41.93,57.62,103.96,5.27,132.91,107.60,10.44,36.81,33.71,55.48,6.82,44.26,40.06,22.39,24.39,66.67,2.42,31.92,21.84,44.46
29.25,3.25,32.96,54.36,72.07,34.10,100.98,16.79,90.30,39.14,21.94,15.86,48.90,34.24,56.54,27.85,150.22,101.63,17.55,27.69,93.88,62.32,7.66,36.76,42.62,29.67,2.48,49.21,5.91,48.94,67.86,73.53
29.25,5.25,37.44,45.29,54.44,23.86,40.95,6.10,92.30,20.16,15.14,6.10,72.78,17.25,30.29,38.03,110.63,62.55,13.94,16.57,65.83,47.29,6.98,37.07,58.32,16.18,2.52,28.32,4.38,63.52,36.60,36.81
29.25,7.25,41.25,43.46,47.46,14.27,25.84,3.28,76.18,12.71,17.41,3.58,104.62,14.31,21.41,33.16,64.39,30.80,19.41,22.53,79.16,37.45,9.33,32.47,54.46,16.01,3.92,20.59,7.74,74.01,48.62,28.36
29.25,9.25,70.68,95.22,105.83,24.81,97.24,6.54,88.13,20.47,47.09,3.85,160.26,62.21,46.80,96.58,58.68,26.12,28.89,107.31,154.98,76.99,25.85,40.64,114.49,44.24,25.76,85.84,10.18,154.85,89.28,42.18
29.25,11.25,79.50,30.26,24.55,19.22,26.11,9.38,23.17,20.69,3.72,1.80,202.71,41.17,13.30,89.51,44.59,13.54,24.31,130.23,107.60,81.31,16.58,6.04,41.00,30.94,46.90,32.97,17.78,6.62,77.83,14.51
29.25,13.25,155.12,63.74,97.26,31.03,28.45,21.31,65.12,14.81,27.41,4.58,326.89,83.43,27.67,131.82,72.49,19.70,28.37,101.77,283.99,109.13,16.71,11.64,37.94,34.88,130.00,84.74,30.89,60.34,51.47,57.62
29.25,15.25,173.31,56.18,105.36,24.90,29.99,47.48,78.40,12.26,21.85,2.29,304.75,117.73,23.39,84.07,50.36,23.18,62.96,100.88,246.95,46.60,31.98,15.02,29.08,23.34,137.66,58.52,42.19,65.97,59.47,46.35
29.25,17.25,107.05,68.21,61.46,48.13,34.26,59.27,103.20,19.98,34.42,7.13,181.70,240.93,32.78,96.39,47.66,38.18,72.60,113.95,182.99,24.64,42.55,11.61,36.16,62.74,120.05,46.97,32.58,102.81,55.93,54.75
29.25,19.25,86.03,106.00,34.95,80.75,51.99,49.66,161.13,28.13,38.06,17.03,245.88,308.40,65.11,77.58,95.22,91.37,101.13,152.65,103.02,35.18,63.63,8.38,45.42,117.53,155.95,71.72,42.58,163.41,74.15,66.53
29.25,21.25,38.27,107.16,33.10,40.68,16.33,33.75,171.94,13.29,20.19,5.99,116.52,270.99,58.62,20.73,51.36,125.13,80.10,114.67,37.71,48.66,77.82,1.25,18.10,73.62,95.51,38.62,31.75,89.09,69.69,40.27
29.25,23.25,26.06,129.15,43.34,32.06,8.05,39.45,408.17,16.43,26.42,10.49,66.52,396.43,55.65,52.63,43.50,161.16,128.90,129.09,35.72,81.44,21.57,1.52,12.78,69.35,85.26,29.09,13.73,89.98,73.47,75.64
29.25,25.25,30.23,62.88,5.51,45.60,22.69,20.31,190.48,40.40,28.67,42.43,53.48,202.31,28.42,62.84,49.96,54.58,66.15,120.73,15.49,36.95,1.83,5.53,22.99,26.23,34.31,22.56,20.03,28.00,86.33,88.25
29.25,27.25,16.14,83.08,2.94,43.41,23.92,18.77,68.94,49.21,26.45,34.30,15.48,79.47,28.37,54.00,37.52,20.70,24.86,96.53,15.01,27.02,8.00,14.38,29.83,16.40,46.83,27.43,7.20,30.79,40.27,70.55
29.25,29.25,15.80,72.77,0.31,34.44,24.55,0.83,48.14,38.89,26.42,32.67,7.31,61.95,29.78,51.93,41.17,18.14,8.83,107.23,14.92,8.34,18.81,9.62,44.27,13.56,44.70,32.95,10.78,36.42,10.33,50.23
29.25,31.25,7.99,40.65,0.39,11.80,19.84,0.00,47.73,18.15,15.70,14.61,7.04,16.12,16.19,34.39,38.67,12.77,4.82,63.43,6.98,5.62,24.86,3.17,25.36,17.39,27.82,36.58,21.58,27.66,3.25,23.01
29.25,37.25,237.14,507.76,141.34,87.93,119.64,286.66,324.73,208.18,90.47,26.95,149.14,69.77,52.82,138.08,149.00,109.67,11.14,55.99,119.87,34.90,112.34,17.74,200.61,13.24,364.32,96.55,236.86,222.48,314.93,141.92
29.25,39.25,36.75,342.39,106.03,49.45,72.32,28.16,174.49,136.43,11.78,12.65,157.54,11.70,64.80,46.67,103.01,143.89,8.78,19.23,128.83,39.57,24.16,25.33,116.51,4.53,68.67,154.98,144.57,240.62,331.36,81.28
29.25,41.25,127.49,65.77,73.08,251.87,50.83,27.50,128.10,115.76,4.63,6.92,55.94,8.62,143.39,40.13,60.52,72.67,7.41,163.84,174.08,137.07,22.03,118.17,27.31,32.80,124.66,90.55,122.01,430.70,140.14,202.58
29.25,43.25,425.59,214.36,120.20,469.48,252.90,36.04,187.66,224.94,20.94,7.07,44.49,49.12,299.40,117.31,110.01,211.85,13.16,486.79,336.37,154.68,108.04,907.71,82.59,81.82,413.15,173.19,160.14,650.86,248.20,403.57
29.25,45.25,781.54,328.97,203.60,482.96,386.88,88.50,271.53,319.82,103.76,9.12,17.33,80.06,365.19,100.96,564.19,312.10,124.87,538.44,729.00,230.04,288.09,712.62,366.16,170.98,729.63,381.79,71.02,494.74,617.89,682.76
29.25,47.25,811.66,497.97,243.64,185.57,373.43,123.83,214.14,464.72,97.43,34.20,43.16,138.15,516.06,315.32,610.90,322.85,343.66,918.34,678.53,296.89,543.18,535.10,394.53,375.70,679.72,555.52,186.75,426.87,1064.22,812.70
29.25,51.25,399.21,486.85,247.78,226.61,151.56,95.93,196.00,390.07,59.10,85.17,119.95,263.69,181.44,263.11,261.68,178.71,225.52,370.78,350.00,209.22,51.28,72.08,350.13,326.99,341.04,235.72,233.48,287.91,377.95,273.61
29.25,53.25,268.38,457.44,210.19,330.34,143.51,84.00,220.81,410.00,57.89,65.80,245.93,423.68,140.25,192.15,139.89,155.76,145.68,215.36,382.52,214.80,48.76,59.26,373.04,344.75,204.39,243.18,111.41,175.43,153.91,315.11
29.25,55.25,203.28,172.74,123.83,318.46,83.51,51.85,178.48,271.53,35.41,45.82,214.53,266.18,106.45,132.59,59.55,64.19,80.47,118.46,175.95,119.86,35.49,56.68,235.37,202.36,130.25,155.47,36.56,105.94,64.84,193.67
29.25,57.25,274.41,175.57,201.17,246.93,113.82,72.91,317.36,366.05,93.80,100.44,390.39,416.29,180.10,217.82,100.21,75.42,114.01,186.34,211.44,165.73,56.30,61.14,347.97,220.95,156.82,263.72,47.44,189.09,61.63,216.69
29.25,59.25,100.29,54.31,146.23,156.59,56.28,12.03,184.55,165.30,43.71,41.98,298.84,232.67,77.68,92.90,43.03,14.77,33.86,61.85,80.82,50.38,24.25,28.78,213.25,70.49,54.07,141.64,18.36,113.42,21.11,160.65
29.25,61.25,178.40,150.62,384.99,257.76,116.17,3.94,553.33,213.55,193.28,95.54,629.10,574.43,185.02,226.03,124.06,25.71,28.24,234.24,200.71,122.46,57.81,21.35,667.31,127.35,130.13,339.42,46.73,356.96,28.59,297.60
29.25,63.25,263.75,98.14,663.15,114.68,119.10,99.86,363.11,109.79,481.01,64.91,873.98,752.72,169.48,257.82,237.90,10.17,52.48,290.50,217.85,177.54,92.72,43.29,1396.08,66.90,204.00,657.08,58.14,679.70,10.73,516.60
29.25,65.25,203.73,105.98,400.44,50.19,113.46,228.46,261.42,76.06,406.69,42.70,629.77,527.48,227.97,227.62,267.68,35.57,116.47,204.66,313.94,148.37,137.74,52.29,687.08,80.33,223.10,434.13,59.05,396.25,22.24,365.23
29.25,67.25,170.32,332.27,440.24,15.79,216.20,660.62,374.88,118.60,511.15,57.91,732.13,398.68,398.25,411.64,443.74,47.66,250.43,147.06,599.33,204.88,405.03,113.14,715.91,240.85,248.33,572.52,62.75,388.44,105.14,433.80
29.25,69.25,61.98,377.51,180.88,16.01,191.97,385.30,220.51,96.66,229.39,111.19,245.27,107.81,250.32,345.91,276.95,64.94,198.90,28.10,237.75,72.37,265.69,102.80,328.42,175.92,64.28,263.72,5.39,158.48,183.27,293.74
29.25,71.25,278.82,816.10,220.19,111.24,128.75,539.10,147.86,19.31,452.82,188.83,102.32,262.46,488.90,727.65,458.02,175.16,383.40,83.99,268.29,142.98,88.14,225.11,246.94,330.52,1.25,412.64,109.60,86.78,186.00,407.80
29.25,73.25,274.25,375.21,325.19,179.70,80.77,844.30,172.81,40.40,636.08,302.61,136.86,498.97,495.71,570.48,253.93,337.18,221.69,127.77,184.30,130.26,165.41,369.99,255.80,512.17,13.13,404.85,139.10,58.92,81.61,209.48
29.25,75.25,341.48,224.33,383.33,357.03,159.24,968.09,337.55,100.39,563.20,556.78,91.80,222.21,420.05,290.72,668.13,380.67,95.72,139.19,225.94,135.30,273.00,266.54,238.45,335.07,8.63,243.27,186.98,74.86,88.29,171.72
29.25,77.25,829.36,526.37,908.74,568.10,269.34,1868.10,676.87,512.97,850.50,1311.12,292.84,559.78,1051.39,678.54,1269.46,847.04,241.34,407.85,705.92,362.25,582.05,588.73,563.51,545.45,99.35,452.61,783.75,339.69,297.80,379.57
29.25,79.25,1539.45,1825.28,2939.91,1494.52,1538.36,5212.21,1841.89,2207.28,2914.76,4639.20,2372.02,2106.99,2861.16,2623.48,2635.12,2540.76,1008.43,1483.97,3579.84,1187.32,2476.71,3003.76,1967.55,2395.77,644.84,2198.03,3923.94,1346.76,1838.35,2272.72
29.25,81.25,2102.91,3000.54,3724.87,3118.19,1440.10,6748.81,2569.82,2998.64,3042.36,5701.42,4193.76,3835.52,3354.73,3628.06,4040.75,2907.96,2080.00,2909.68,5916.44,2152.80,3936.16,4328.03,2432.80,4216.39,2190.07,3824.38,5148.07,2478.53,2612.33,4008.50
29.25,83.25,1411.81,2127.13,1735.04,1917.99,1509.96,2891.44,1874.16,1978.05,1748.60,2260.25,2997.19,2395.09,2269.69,2366.59,3332.03,1874.97,1841.01,1710.98,3065.75,1910.26,2323.36,2561.76,1640.64,2434.34,2028.16,3772.52,3076.03,2055.40,2063.63,2555.20
29.25,85.25,1052.97,1467.05,1016.13,1370.88,1406.52,1721.57,1624.11,1357.71,1226.70,1595.50,2272.32,1508.22,1356.66,1579.73,2595.05,1280.20,1501.67,1626.11,2058.70,1522.37,1596.77,1801.97,1214.92,2120.57,1615.64,2742.44,2193.32,1645.95,1442.47,1770.33
29.25,87.25,1266.37,1666.58,1115.25,1691.76,1701.99,1532.52,2017.98,1517.11,1468.38,1833.98,2335.70,1327.12,1203.24,1414.87,2702.41,1102.14,1829.17,2003.29,2163.37,1702.41,1431.95,1941.60,1390.80,2336.06,1819.59,2738.55,2251.71,2128.48,1277.89,1861.21
