latitude,longitude,era5_t2m_2015_C,era5_t2m_2016_C,era5_t2m_2017_C,era5_t2m_2018_C,era5_t2m_2019_C,era5_t2m_2020_C,era5_t2m_2021_C,era5_t2m_2022_C,era5_t2m_2023_C,era5_t2m_2024_C
35.0486,101,-1.0241,-1.0575,-1.7709,-1.7686,-1.8768,-0.6993,-0.1886,-0.0290,-0.3727,-0.0671
35.0486,103,2.0626,2.4446,1.8254,1.6829,1.3968,2.2435,2.5847,3.0550,3.0987,3.5937
35.0486,105,9.2310,9.5311,8.9779,8.8410,8.8636,8.1660,8.8177,9.1133,9.0882,9.5676
35.0486,107,12.1393,12.3241,11.8326,11.6282,11.4160,11.1786,11.5958,11.6627,11.5724,12.2064
35.0486,109,12.8364,13.3154,12.8938,12.7867,12.6630,12.4666,13.0584,13.1859,12.7787,13.7697
35.0486,111,14.3799,14.8471,14.8910,14.6720,14.9509,14.4589,14.9393,14.7932,14.5892,15.6340
35.0486,113,15.8068,16.2671,16.6535,16.3021,16.4606,16.2891,16.7281,16.2960,16.4238,16.9316
35.0486,115,15.3250,15.9231,16.0953,16.2219,16.4922,16.0799,16.3885,16.3192,16.4646,16.7909
35.0486,117,15.0487,15.5098,15.7848,15.8374,15.8278,15.4945,15.8161,15.9335,16.0958,16.3731
35.0486,119,14.3757,14.6951,15.0230,14.7661,14.8718,14.6110,15.0215,15.0368,15.2934,15.4587
35.0486,127,13.8427,13.9672,13.4222,13.4209,13.6152,13.4198,14.0573,13.7490,14.2045,14.8851
35.0486,129,15.4717,15.9418,15.6528,15.5250,16.0628,15.5974,16.3201,15.7212,16.2979,16.8133
35.0486,129,15.4717,15.9418,15.6528,15.5250,16.0628,15.5974,16.3201,15.7212,16.2979,16.8133
35.0486,133,13.3345,13.8260,12.9095,13.5032,13.7082,13.5996,13.6929,13.6556,14.1904,14.2708
35.0486,135,15.7839,16.1441,15.2464,15.9697,16.1270,16.0522,16.0000,15.7829,16.4128,16.6638
35.0486,137,16.9283,17.4131,16.5993,17.2282,17.4832,17.3445,17.2788,17.2721,17.8006,17.9755
35.0486,139,16.0470,16.3492,15.7414,16.5681,16.4672,16.5774,16.4808,16.2979,17.1339,17.2971
37.0514,-121,17.2758,17.4048,17.5667,17.1567,16.9657,17.4060,16.8992,17.4251,16.4663,17.2232
37.0514,-119,7.4567,7.7137,8.1082,7.9505,6.7728,7.8862,7.9663,7.5456,6.8177,7.7394
37.0514,-117,16.5928,16.5469,17.0963,17.2308,15.5862,17.0522,17.1327,16.6833,15.4817,17.0851
37.0514,-115,18.3938,18.0411,18.4783,18.5514,16.9456,18.5715,18.3982,17.8058,17.0444,18.6794
37.0514,-113,13.1018,13.2410,14.1757,14.0606,12.2128,13.9386,13.8776,13.0209,12.2636,14.1418
37.0514,-111,14.5236,14.8839,15.5035,15.3316,14.1085,15.4180,15.5136,14.9405,14.5148,15.4314
37.0514,-109,13.2645,13.5224,14.4676,14.4712,12.9335,14.2963,14.2595,13.9111,13.7302,14.1008
37.0514,-107,6.8010,6.8760,7.8157,7.1212,6.0599,7.2632,7.1494,6.4180,6.5261,7.5337
37.0514,-105,5.6981,5.9913,6.2411,6.0035,4.7458,6.0712,5.7504,5.2916,5.5106,5.8747
37.0514,-103,13.4791,14.1467,13.7168,13.3945,12.9625,13.8631,13.7285,13.3462,13.3868,13.8836
37.0514,-101,14.5497,15.2564,14.7624,14.2210,13.6342,14.3186,14.5153,14.2473,14.4229,15.0310
37.0514,-99,15.0201,15.6149,15.1629,14.4077,14.1825,14.6431,15.1948,14.8509,14.9106,16.0239
37.0514,-97,15.5242,16.3060,15.8604,14.9720,14.4050,15.0048,15.5044,15.3743,15.8824,16.4880
37.0514,-95,15.4302,16.3916,16.1558,15.1115,15.0666,15.4392,15.7038,15.3357,16.1533,16.5966
37.0514,-93,14.0066,14.8797,14.9519,13.9446,13.6880,14.0415,14.4605,14.1061,15.1889,14.9819
37.0514,-91,14.6032,15.3169,15.5072,14.4354,14.1934,14.4488,14.9056,14.6053,15.6621,15.3016
37.0514,-89,15.5965,16.2888,16.2378,15.4036,15.4804,15.4349,15.7570,15.4926,16.4208,16.5231
37.0514,-87,15.5966,15.9678,15.9554,15.3033,15.7378,15.1697,15.3933,15.1278,16.1768,16.0111
37.0514,-85,15.0176,15.7198,15.5527,14.9205,15.7933,15.2353,15.1544,15.0783,15.9100,15.5486
37.0514,-83,12.9704,13.4280,13.4373,13.1367,13.7036,13.2083,13.1562,12.7908,13.5732,13.5299
37.0514,-81,12.2846,12.5708,12.7093,12.3102,12.8598,12.5793,12.6755,12.1215,12.8685,12.9255
37.0514,-79,15.5486,15.9289,15.9802,15.4806,16.2495,16.1024,16.0253,15.6662,16.3817,15.8251
37.0514,-77,16.0638,16.0101,16.4343,16.0908,16.6967,16.8621,16.3438,16.0952,16.6007,16.1048
37.0514,-5,16.4425,16.1637,16.4170,15.3083,15.9522,16.3455,16.2363,17.0919,17.1378,16.8336
37.0514,-5,16.4425,16.1637,16.4170,15.3083,15.9522,16.3455,16.2363,17.0919,17.1378,16.8336
37.0514,-3,14.5825,14.5111,14.7579,13.5474,14.2810,14.6910,14.6501,15.5351,15.1380,15.3057
37.0514,9,18.4473,18.4509,18.2693,18.2521,18.2417,18.4613,18.7333,19.2404,19.0151,19.3307
37.0514,9,18.4473,18.4509,18.2693,18.2521,18.2417,18.4613,18.7333,19.2404,19.0151,19.3307
37.0514,15,17.3034,17.7320,17.5484,17.9303,17.4344,17.7159,18.0848,18.3127,18.3735,18.8602
37.0514,15,17.3034,17.7320,17.5484,17.9303,17.4344,17.7159,18.0848,18.3127,18.3735,18.8602
37.0514,29,14.9927,15.7100,15.1302,15.8989,15.3938,15.7545,15.9261,15.1580,15.4848,16.6009
37.0514,29,14.9927,15.7100,15.1302,15.8989,15.3938,15.7545,15.9261,15.1580,15.4848,16.6009
37.0514,31,18.8473,19.3716,18.8547,20.0887,19.5858,19.8020,20.1241,19.5426,19.9376,21.1119
37.0514,33,13.1974,13.9508,13.3153,14.7932,13.8827,14.2637,13.7912,13.1192,14.0853,14.5848
37.0514,35,19.5199,19.6389,19.3156,20.5156,19.6197,19.6303,20.0269,19.4436,20.2361,20.7664
37.0514,37,16.5296,16.9067,16.7883,17.5904,16.8408,17.1906,17.3766,16.8836,17.4485,17.7986
37.0514,37,16.5296,16.9067,16.7883,17.5904,16.8408,17.1906,17.3766,16.8836,17.4485,17.7986
37.0514,39,19.7772,20.2326,19.9363,20.6998,19.7415,20.1915,20.5032,20.0032,20.2875,20.6945
37.0514,39,19.7772,20.2326,19.9363,20.6998,19.7415,20.1915,20.5032,20.0032,20.2875,20.6945
37.0514,41,20.0801,20.4094,20.2475,20.9753,19.9519,20.4634,21.2294,20.6419,20.8429,21.2057
37.0514,41,20.0801,20.4094,20.2475,20.9753,19.9519,20.4634,21.2294,20.6419,20.8429,21.2057
37.0514,41,20.0801,20.4094,20.2475,20.9753,19.9519,20.4634,21.2294,20.6419,20.8429,21.2057
37.0514,43,16.8012,16.9598,17.0398,17.6120,17.0857,17.3262,18.2939,17.6575,17.9180,17.6485
37.0514,43,16.8012,16.9598,17.0398,17.6120,17.0857,17.3262,18.2939,17.6575,17.9180,17.6485
37.0514,43,16.8012,16.9598,17.0398,17.6120,17.0857,17.3262,18.2939,17.6575,17.9180,17.6485
37.0514,45,9.2306,8.9163,9.2581,10.2880,9.3908,9.1838,10.2876,9.9619,9.9973,9.8584
37.0514,45,9.2306,8.9163,9.2581,10.2880,9.3908,9.1838,10.2876,9.9619,9.9973,9.8584
37.0514,45,9.2306,8.9163,9.2581,10.2880,9.3908,9.1838,10.2876,9.9619,9.9973,9.8584
37.0514,47,9.0315,8.7856,9.0771,9.7737,8.6929,8.1088,9.8020,9.2808,9.7916,9.4272
37.0514,49,11.8504,11.4564,11.8525,12.3435,11.5879,11.0078,12.5172,11.7566,12.8138,11.9408
37.0514,55,17.2566,16.6339,17.3087,17.4468,16.8073,16.3442,17.5676,17.2456,17.9195,16.8558
37.0514,55,17.2566,16.6339,17.3087,17.4468,16.8073,16.3442,17.5676,17.2456,17.9195,16.8558
37.0514,57,16.4482,16.2954,16.1299,16.9451,15.9280,15.1934,16.9825,16.6722,16.9396,16.1454
37.0514,57,16.4482,16.2954,16.1299,16.9451,15.9280,15.1934,16.9825,16.6722,16.9396,16.1454
37.0514,59,9.7868,10.3964,9.7719,10.9829,10.2236,8.7859,10.8808,10.4970,11.0154,10.0825
37.0514,59,9.7868,10.3964,9.7719,10.9829,10.2236,8.7859,10.8808,10.4970,11.0154,10.0825
37.0514,61,19.1857,19.5002,19.0864,19.3885,19.4978,18.2700,19.9447,19.8504,20.7143,19.3561
37.0514,61,19.1857,19.5002,19.0864,19.3885,19.4978,18.2700,19.9447,19.8504,20.7143,19.3561
37.0514,63,18.1656,18.6514,18.0521,18.2452,18.3976,17.1134,19.0307,19.0511,19.8473,18.7132
37.0514,63,18.1656,18.6514,18.0521,18.2452,18.3976,17.1134,19.0307,19.0511,19.8473,18.7132
37.0514,65,18.5207,19.2213,18.7941,18.9919,18.9355,17.9605,19.5064,19.4835,20.3458,19.4324
37.0514,65,18.5207,19.2213,18.7941,18.9919,18.9355,17.9605,19.5064,19.4835,20.3458,19.4324
37.0514,67,19.3141,19.9691,19.6923,19.7854,20.0637,18.8550,19.9572,20.1091,20.5820,19.7184
37.0514,67,19.3141,19.9691,19.6923,19.7854,20.0637,18.8550,19.9572,20.1091,20.5820,19.7184
37.0514,67,19.3141,19.9691,19.6923,19.7854,20.0637,18.8550,19.9572,20.1091,20.5820,19.7184
37.0514,67,19.3141,19.9691,19.6923,19.7854,20.0637,18.8550,19.9572,20.1091,20.5820,19.7184
37.0514,69,18.7526,19.5555,19.6894,19.6134,19.8210,18.7443,19.6124,20.0360,20.0433,19.7698
37.0514,69,18.7526,19.5555,19.6894,19.6134,19.8210,18.7443,19.6124,20.0360,20.0433,19.7698
37.0514,69,18.7526,19.5555,19.6894,19.6134,19.8210,18.7443,19.6124,20.0360,20.0433,19.7698
37.0514,71,3.1887,4.2451,4.4308,2.9107,3.8288,3.2981,3.1127,4.2689,4.1829,3.8522
37.0514,71,3.1887,4.2451,4.4308,2.9107,3.8288,3.2981,3.1127,4.2689,4.1829,3.8522
37.0514,71,3.1887,4.2451,4.4308,2.9107,3.8288,3.2981,3.1127,4.2689,4.1829,3.8522
37.0514,73,-7.5640,-6.4268,-6.5764,-8.0986,-7.6619,-8.4080,-6.9825,-6.6903,-6.9849,-6.8890
37.0514,73,-7.5640,-6.4268,-6.5764,-8.0986,-7.6619,-8.4080,-6.9825,-6.6903,-6.9849,-6.8890
37.0514,73,-7.5640,-6.4268,-6.5764,-8.0986,-7.6619,-8.4080,-6.9825,-6.6903,-6.9849,-6.8890
37.0514,73,-7.5640,-6.4268,-6.5764,-8.0986,-7.6619,-8.4080,-6.9825,-6.6903,-6.9849,-6.8890
37.0514,75,-10.5905,-9.5038,-9.7488,-10.6618,-10.6158,-10.4999,-10.3226,-9.2460,-9.9013,-9.2782
37.0514,75,-10.5905,-9.5038,-9.7488,-10.6618,-10.6158,-10.4999,-10.3226,-9.2460,-9.9013,-9.2782
37.0514,75,-10.5905,-9.5038,-9.7488,-10.6618,-10.6158,-10.4999,-10.3226,-9.2460,-9.9013,-9.2782
37.0514,75,-10.5905,-9.5038,-9.7488,-10.6618,-10.6158,-10.4999,-10.3226,-9.2460,-9.9013,-9.2782
37.0514,77,-0.2254,1.1980,-0.7238,-0.1033,-0.3523,-0.5344,-0.9667,1.0944,-0.6344,1.1337
37.0514,77,-0.2254,1.1980,-0.7238,-0.1033,-0.3523,-0.5344,-0.9667,1.0944,-0.6344,1.1337
37.0514,79,9.0636,9.2926,8.0198,8.0798,8.6497,8.2947,8.3589,9.4757,9.3940,9.0051
37.0514,81,14.4350,14.4582,13.9137,13.7560,14.2193,13.8071,13.9026,14.7359,14.4945,14.5491
37.0514,83,13.1138,13.2666,12.5702,12.4377,12.8076,12.3744,12.6684,13.4778,13.2177,13.2498
37.0514,85,-5.8290,-5.1586,-5.9261,-6.5515,-7.5329,-6.0712,-6.4761,-5.2943,-5.3567,-4.7215
37.0514,87,-7.3301,-6.3972,-6.9980,-7.3067,-9.1295,-8.0343,-8.2584,-6.8723,-7.6151,-6.1041
37.0514,89,-5.8557,-4.7029,-5.3199,-5.8951,-7.6875,-6.6907,-6.6837,-4.9458,-5.9685,-4.9051
37.0514,91,-6.6251,-5.5840,-6.4057,-6.5759,-7.9677,-7.5572,-6.6563,-5.5834,-6.0251,-5.7675
37.0514,93,6.0812,6.4536,6.1268,5.7329,5.6919,4.9139,5.0007,6.0441,5.9623,6.1531
37.0514,95,8.4170,8.7838,8.4341,8.2102,8.2983,7.3906,7.2369,8.2974,8.1456,8.5676
37.0514,97,6.5352,7.1369,6.5589,6.0292,5.9588,5.5931,5.6209,6.7376,6.1316,6.6422
37.0514,99,-0.4555,0.0210,-0.3103,-0.7591,-1.8632,-0.9274,-0.7124,-0.1049,-0.6716,0.1047
37.0514,101,-0.5852,0.1184,-0.1256,-0.2001,-0.7833,-0.8080,-0.1380,0.6400,0.6538,1.0529
37.0514,103,1.5033,1.8979,1.9085,0.8107,1.5551,2.0894,2.8053,2.9127,3.2415,2.8983
37.0514,105,8.5976,8.6944,8.2982,8.0265,8.1975,8.0813,8.7356,8.9912,8.7507,8.8377
37.0514,107,8.6085,8.7861,8.6004,8.4637,8.4224,8.2325,9.2352,9.1903,9.0438,9.3524
37.0514,109,9.6453,9.4560,9.4926,9.2035,9.4524,9.1197,10.0097,9.8646,9.7825,10.4572
37.0514,111,9.7146,9.4223,9.8068,9.5205,9.9383,9.3033,9.9387,9.7152,10.0027,10.7064
37.0514,113,9.8751,9.9412,10.1147,9.9622,10.2330,9.9228,10.3820,10.1300,10.4959,10.9116
37.0514,115,15.1244,15.0737,15.3875,15.3328,15.3647,15.0280,15.4650,15.2200,15.6783,16.0314
37.0514,117,15.0493,15.2026,15.4356,15.3668,15.4864,15.0673,15.1989,15.0785,15.8727,15.9563
37.0514,119,14.5396,14.6327,15.0502,14.5426,15.0114,14.3930,14.6173,14.5005,15.3357,15.4208
37.0514,121,13.1470,13.1810,13.3740,12.7931,13.4888,12.8809,13.2693,12.8472,13.7326,13.7759
37.0514,127,13.5616,13.6260,12.8590,12.8200,13.2633,13.1474,13.6339,13.0095,13.8716,14.5937
37.0514,127,13.5616,13.6260,12.8590,12.8200,13.2633,13.1474,13.6339,13.0095,13.8716,14.5937
37.0514,129,10.9154,11.0383,10.4031,10.3805,11.1310,10.6688,10.6736,10.5683,11.3616,11.8219
37.0514,137,15.8386,16.0917,15.2535,15.8894,16.0932,16.2150,16.0054,15.9866,16.9315,16.6558
37.0514,139,9.4871,9.5476,8.4674,9.6799,9.3739,9.6388,9.5463,9.5366,10.3827,10.2350
39.0542,-123,15.2446,14.8991,15.1402,14.6631,14.6208,15.4396,15.0086,14.7535,14.3505,15.3401
39.0542,-121,16.0061,16.1930,16.4956,16.1232,15.8694,16.5240,16.2305,16.7254,15.8465,16.9107
39.0542,-119,13.6363,13.7979,13.7778,13.9565,12.9512,14.0270,14.1380,13.4853,12.5310,14.4164
39.0542,-117,9.8825,9.2814,10.0196,10.1355,8.0667,9.9595,9.7474,8.7050,8.1415,10.2339
39.0542,-115,9.8680,9.1507,9.8327,10.0041,7.6242,9.8170,9.4721,8.4988,7.8947,9.5505
39.0542,-113,14.4633,14.2092,14.4372,14.1414,12.8799,14.5145,14.2670,13.6264,13.1582,14.8139
39.0542,-111,10.0116,10.3886,10.7365,11.0915,9.1114,10.5650,10.6610,10.3278,9.7032,10.7394
39.0542,-109,11.3909,11.4796,12.3895,12.0964,10.7506,11.9965,12.0529,11.2378,11.0232,12.5886
39.0542,-107,2.0028,2.0331,2.2041,1.6263,1.2046,1.8462,2.0495,1.2057,1.5329,2.3161
39.0542,-105,5.3066,5.4743,6.0827,5.6274,4.3472,5.4210,5.6409,4.8629,4.7298,5.5729
39.0542,-103,12.2139,12.3629,12.2500,11.6021,11.2809,12.4808,12.2802,11.9052,11.4831,12.3956
39.0542,-101,13.2132,13.1122,12.8340,11.9349,11.6449,12.9611,12.9547,12.6247,12.3564,12.8277
39.0542,-99,13.6490,13.7441,13.7587,12.6709,12.3105,13.4134,13.6464,13.0998,13.4996,13.5918
39.0542,-97,14.0294,14.7594,14.2865,13.3992,12.8953,13.8438,14.4625,13.7524,14.8092,14.8032
39.0542,-95,13.7834,14.5513,14.1980,13.0716,12.8817,13.4359,13.9528,13.0876,14.2155,14.4243
39.0542,-93,13.9908,14.7415,14.5235,13.5459,13.1228,13.5934,14.1568,13.3973,14.7198,14.5739
39.0542,-91,13.7436,14.4714,14.4726,13.3363,12.9873,13.4528,13.9443,13.1703,14.6074,14.4885
39.0542,-89,13.4987,14.1327,14.3954,13.3288,13.0405,13.4242,13.9584,13.0526,14.3868,14.3927
39.0542,-87,13.1802,13.8378,14.0615,13.2472,13.1379,13.6604,13.7602,13.0198,14.3364,14.2127
39.0542,-85,12.8935,13.6959,13.6399,13.0902,13.3738,13.3463,13.4866,13.0292,14.0350,14.0830
39.0542,-83,13.1371,13.6682,13.7367,13.1300,13.5939,13.5480,13.6180,13.1139,14.0343,14.3390
39.0542,-81,13.1577,13.5524,13.6263,13.1775,13.8439,13.6190,13.4452,12.9039,13.6038,14.4385
39.0542,-79,11.4349,11.9155,12.1832,11.5603,12.0427,12.3202,12.3400,11.4506,12.4674,12.6937
39.0542,-77,14.1556,14.4426,14.7923,14.1107,14.7450,14.8604,14.7745,14.1528,15.1074,14.7729
39.0542,-9,16.4055,16.3370,16.5864,15.9276,16.2608,16.5966,16.1222,16.9648,17.0885,16.8440
39.0542,-7,17.3947,17.2399,17.9958,16.6772,17.1759,17.6122,17.2911,18.4694,18.1424,17.9406
39.0542,-7,17.3947,17.2399,17.9958,16.6772,17.1759,17.6122,17.2911,18.4694,18.1424,17.9406
39.0542,-5,16.9934,16.8346,17.4654,16.1372,16.7884,17.0029,16.7709,17.9072,17.5665,17.3663
39.0542,-3,16.2026,15.8671,16.4034,14.9770,15.7175,15.4220,15.4100,16.3956,16.1197,16.2902
39.0542,-1,15.9917,16.1896,15.9407,15.4679,15.6660,15.4163,15.0148,16.2649,16.2836,16.4322
39.0542,9,18.2891,18.4340,18.2890,18.3565,18.2374,18.4784,18.4469,19.1746,18.9863,18.9235
39.0542,21,16.9353,16.9689,16.9174,17.7665,17.4357,17.1036,17.3605,17.3232,17.5966,18.7069
39.0542,21,16.9353,16.9689,16.9174,17.7665,17.4357,17.1036,17.3605,17.3232,17.5966,18.7069
39.0542,29,12.7714,13.4327,12.8046,13.7253,13.6721,13.8756,13.4117,13.1229,13.7308,14.5837
39.0542,31,11.2898,12.3526,11.2525,12.6284,12.3528,12.4419,11.7640,11.0203,12.2897,13.0894
39.0542,33,13.4200,13.8590,13.2975,14.9349,14.1876,14.2920,13.0616,12.6795,13.4276,14.4728
39.0542,35,11.8346,12.1830,12.1702,13.6961,12.5154,12.6921,12.0497,11.8973,12.4558,13.1114
39.0542,37,7.6150,7.5762,7.3402,9.1169,8.0370,8.2524,7.5533,7.6155,8.3148,8.5345
39.0542,39,13.1933,13.0030,12.9667,14.5579,13.6590,13.8122,14.1936,13.7233,13.7783,14.2042
39.0542,41,9.6255,9.1535,9.3764,11.1466,10.1012,10.1384,10.6323,10.2543,10.4700,10.5408
39.0542,43,8.2990,7.7463,8.1777,9.6913,8.7774,8.5786,9.5961,8.9490,9.3000,8.9413
39.0542,43,8.2990,7.7463,8.1777,9.6913,8.7774,8.5786,9.5961,8.9490,9.3000,8.9413
39.0542,43,8.2990,7.7463,8.1777,9.6913,8.7774,8.5786,9.5961,8.9490,9.3000,8.9413
39.0542,45,13.0145,12.3549,12.4673,14.2900,13.4157,12.9775,14.5044,14.3090,14.7229,13.9783
39.0542,45,13.0145,12.3549,12.4673,14.2900,13.4157,12.9775,14.5044,14.3090,14.7229,13.9783
39.0542,45,13.0145,12.3549,12.4673,14.2900,13.4157,12.9775,14.5044,14.3090,14.7229,13.9783
39.0542,45,13.0145,12.3549,12.4673,14.2900,13.4157,12.9775,14.5044,14.3090,14.7229,13.9783
39.0542,47,11.2393,10.8094,11.1467,12.1428,11.5944,11.0726,12.0748,11.7048,12.7083,11.6222
39.0542,47,11.2393,10.8094,11.1467,12.1428,11.5944,11.0726,12.0748,11.7048,12.7083,11.6222
39.0542,47,11.2393,10.8094,11.1467,12.1428,11.5944,11.0726,12.0748,11.7048,12.7083,11.6222
39.0542,55,17.5561,17.5175,17.4385,17.9588,17.7450,16.9560,18.1129,17.9742,18.6222,17.6092
39.0542,55,17.5561,17.5175,17.4385,17.9588,17.7450,16.9560,18.1129,17.9742,18.6222,17.6092
39.0542,57,19.2312,19.2226,18.9399,19.4556,19.4704,18.3849,19.7142,19.4873,20.5449,19.3162
39.0542,57,19.2312,19.2226,18.9399,19.4556,19.4704,18.3849,19.7142,19.4873,20.5449,19.3162
39.0542,59,18.3319,18.6210,18.2759,18.7131,18.8250,17.6650,19.1168,19.0895,19.8972,18.7413
39.0542,61,17.1795,17.7267,17.1219,17.4020,17.7155,16.6907,18.0905,18.1038,18.8870,17.8071
39.0542,63,17.6087,18.2038,17.3399,17.4610,18.0959,17.0080,18.4742,18.4562,18.9579,17.7018
39.0542,63,17.6087,18.2038,17.3399,17.4610,18.0959,17.0080,18.4742,18.4562,18.9579,17.7018
39.0542,65,17.8315,18.3558,17.6194,17.8857,18.1038,16.9089,18.5458,18.6588,19.6242,18.5693
39.0542,65,17.8315,18.3558,17.6194,17.8857,18.1038,16.9089,18.5458,18.6588,19.6242,18.5693
39.0542,67,11.8428,12.1489,11.7651,12.0504,11.6425,10.6636,12.2550,12.3498,13.4472,12.7139
39.0542,67,11.8428,12.1489,11.7651,12.0504,11.6425,10.6636,12.2550,12.3498,13.4472,12.7139
39.0542,67,11.8428,12.1489,11.7651,12.0504,11.6425,10.6636,12.2550,12.3498,13.4472,12.7139
39.0542,69,1.7995,2.2298,1.7337,1.8879,1.4165,1.0127,1.4622,2.5160,2.7093,2.0990
39.0542,69,1.7995,2.2298,1.7337,1.8879,1.4165,1.0127,1.4622,2.5160,2.7093,2.0990
39.0542,69,1.7995,2.2298,1.7337,1.8879,1.4165,1.0127,1.4622,2.5160,2.7093,2.0990
39.0542,71,0.0600,0.6787,0.1930,0.2449,0.2522,-0.0647,-0.2479,0.9169,0.6825,0.3955
39.0542,71,0.0600,0.6787,0.1930,0.2449,0.2522,-0.0647,-0.2479,0.9169,0.6825,0.3955
39.0542,71,0.0600,0.6787,0.1930,0.2449,0.2522,-0.0647,-0.2479,0.9169,0.6825,0.3955
39.0542,71,0.0600,0.6787,0.1930,0.2449,0.2522,-0.0647,-0.2479,0.9169,0.6825,0.3955
39.0542,73,-11.6620,-10.8302,-11.6855,-12.3157,-11.5984,-12.0646,-11.7160,-11.0810,-11.4710,-11.6057
39.0542,73,-11.6620,-10.8302,-11.6855,-12.3157,-11.5984,-12.0646,-11.7160,-11.0810,-11.4710,-11.6057
39.0542,73,-11.6620,-10.8302,-11.6855,-12.3157,-11.5984,-12.0646,-11.7160,-11.0810,-11.4710,-11.6057
39.0542,75,-5.6794,-4.6862,-5.4654,-5.8160,-5.8615,-6.7251,-6.1245,-5.1531,-5.5696,-5.2906
39.0542,75,-5.6794,-4.6862,-5.4654,-5.8160,-5.8615,-6.7251,-6.1245,-5.1531,-5.5696,-5.2906
39.0542,75,-5.6794,-4.6862,-5.4654,-5.8160,-5.8615,-6.7251,-6.1245,-5.1531,-5.5696,-5.2906
39.0542,77,14.9186,14.8981,14.0818,14.1273,14.6451,14.4175,14.3352,15.0777,15.3493,15.2151
39.0542,79,14.2527,14.2307,13.6581,13.2786,13.9188,13.8307,13.6897,14.5342,14.5245,14.4910
39.0542,81,13.6929,13.7220,13.4562,12.7307,13.3461,13.2704,13.2819,14.0849,13.9388,13.9538
39.0542,83,13.5336,13.4937,13.1143,12.4286,13.0169,12.7618,12.9222,13.8033,13.5750,13.7147
39.0542,85,13.2932,13.2026,12.9798,12.2329,12.9626,12.4829,12.4987,13.4368,13.4942,13.7882
39.0542,87,13.6288,13.7324,13.6598,12.7616,13.4432,12.8661,12.8841,13.7399,14.0021,14.4249
39.0542,89,9.2044,9.3275,8.9239,8.3966,8.3041,8.4032,8.6302,9.5020,9.9390,9.8918
39.0542,91,0.7099,1.0474,0.5183,0.4809,-0.1031,0.2878,0.2566,1.3098,1.4895,1.6061
39.0542,93,1.7762,2.1279,1.9078,1.6672,1.3522,1.3120,1.4119,2.1892,2.4190,2.7274
39.0542,95,-1.7554,-1.2179,-1.5260,-1.3988,-2.3634,-1.8432,-1.8444,-1.1461,-0.9028,-0.6729
39.0542,97,-6.9880,-5.9761,-6.6833,-5.6605,-7.9472,-6.6172,-6.2817,-5.7931,-6.2717,-5.5493
39.0542,99,-7.0575,-6.6553,-7.4331,-6.7685,-7.5310,-6.6045,-6.2713,-5.6326,-6.8693,-6.1237
39.0542,101,6.9830,7.1417,7.1795,6.5931,7.0385,6.7359,7.1180,7.3293,7.6677,7.5278
39.0542,103,9.9701,10.1397,10.0552,9.6763,9.9770,9.6947,10.3205,9.9925,10.5472,10.3676
39.0542,105,9.9786,9.9573,10.1343,9.7191,9.8116,9.5414,10.5078,10.1282,10.4622,10.4211
39.0542,107,10.4116,10.0840,10.6105,10.1185,10.2843,10.0005,11.0360,10.5908,10.9082,11.1432
39.0542,109,8.9435,8.4037,8.8042,8.2979,8.4264,8.3862,9.6430,8.8911,9.2335,9.6814
39.0542,111,10.0981,9.7014,10.1669,9.8098,10.1066,9.5887,10.4596,10.0111,10.0450,10.8783
39.0542,113,7.3898,7.2392,7.7239,7.3333,7.7715,7.2185,7.8618,7.5462,7.8937,8.3954
39.0542,115,12.3339,12.6024,12.8262,12.2367,12.5408,12.2622,12.6301,12.1919,12.7868,12.9957
39.0542,117,13.8755,14.0313,14.4165,13.8963,14.3329,14.0576,14.1370,14.0319,14.6582,14.7779
39.0542,127,8.8337,9.0104,8.2854,8.2083,9.3591,8.8262,9.0455,8.2364,9.1614,9.8672
39.0542,127,8.8337,9.0104,8.2854,8.2083,9.3591,8.8262,9.0455,8.2364,9.1614,9.8672
39.0542,141,11.6720,11.3938,10.8334,11.3479,11.4790,11.6096,11.4864,11.3974,12.6617,12.5390
41.0569,-123,11.3173,10.5283,10.3627,10.5834,9.9400,10.9826,10.7602,10.5248,9.7876,10.4405
41.0569,-121,10.4246,10.1917,9.9353,10.0568,9.2134,10.4157,10.6148,9.8465,9.6427,10.4318
41.0569,-119,13.2442,12.9065,12.7206,13.0387,11.8748,13.1150,13.3589,12.7402,12.1582,13.3969
41.0569,-117,12.0759,11.1079,11.3613,11.5486,10.2147,11.8444,12.0220,11.0083,10.1947,11.7693
41.0569,-115,9.7826,8.3271,8.9538,9.1910,7.5120,9.2825,9.4461,8.2011,7.4714,9.3037
41.0569,-113,13.8984,13.1902,12.9981,13.3981,12.1246,13.5453,13.8181,12.7897,12.5962,14.1283
41.0569,-111,5.5921,5.5212,5.2585,5.2866,4.0408,5.0159,5.5970,4.5778,4.4369,5.6179
41.0569,-109,7.2950,6.7502,6.9558,7.2844,5.2730,6.5939,7.0510,5.7547,5.6619,7.3363
41.0569,-107,3.9092,3.6668,3.7440,3.6827,2.6480,3.4168,3.6802,2.6181,3.1678,3.9105
41.0569,-105,8.5763,8.5480,8.5765,8.3095,7.2761,8.6134,8.6297,8.0832,7.8507,8.8420
41.0569,-103,11.1096,11.4512,11.6265,10.6824,10.1929,11.8020,11.9050,11.3404,10.9044,11.4155
